# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,8.258837372375599,4.853146458429669,-0.2005063037538659,0,3.0,-0.6719597574429867,0.0,0.0,0.0
 0.08813819561078373,8.270489813312908,4.853105680602411,-0.2005063037538659,0.26441458683235114,2.9999999999999996,-0.6719597574429867,0.0,-12.564915241752514,0.0
 0.12278428394705362,8.281450596649574,4.852984039931624,-0.6358314671573675,0.36835285184116084,3.000000000000001,-0.8012755067497103,0.0,-19.27464240673278,0.0
 0.1480771468295497,8.291724913172692,4.852782575633788,-1.1233423546600039,0.44423144048864904,2.999999999999999,-0.9660525223140964,0.0,-27.19711073376992,0.0
 0.1683001194326819,8.301317953669368,4.852502326925382,-1.6733487799133853,0.5049003582980456,2.9999999999999987,-1.1792386522559315,0.0,-37.170631062582444,0.0
 0.18513334645501445,8.310234908926706,4.852144333022888,-2.299050451153202,0.5554000393650432,2.9999999999999982,-1.4598402490466833,0.0,-48.42178743055378,0.0
 0.19997303764910143,8.318480969731807,4.851709633142785,-3.017614823688343,0.5574951794773957,0.1411848861913841,-1.836467099552657,0.0,-58.87577594666728,0.0
 0.2141410865953301,8.326061326871768,4.8511992665015535,-3.8517696990479173,0.5149910326387097,-2.9999999999999982,-2.353427758706534,0.0,-69.73018346633167,0.0
 0.22820167673689007,8.332981171133696,4.850614272315672,-4.832217229263788,0.4728092622140298,-3.0,-3.0816039369371335,0.0,-83.87848146927155,0.0
 0.24214067756888508,8.339245693304694,4.849955689801623,-6.001399452250443,0.4309922597180448,-3.0,-4.138674751115006,0.0,-102.77012658950139,0.0
 0.2559400697481893,8.344860084171861,4.8492245581758855,-7.419564733375711,0.38959408318013217,-3.0,-5.728534877330423,0.0,-128.72115034978304,0.0
 0.26957681037883285,8.349829534522298,4.848421916654939,-9.174901674373777,0.34868386128820145,-3.0,-8.222261492962572,0.0,-165.58458909279335,0.0
 0.28302166532230816,8.354159235143111,4.847548804455265,-11.401162455601346,0.30834929645777553,-3.0,-12.334256281083293,0.0,-220.0553036363931,0.0
 0.29623880974632666,8.357854376821399,4.846606260793341,-14.309665185034797,0.2686978631857201,-2.999999999999996,-19.528671965411633,0.0,-304.26009663017317,0.0
 0.3091891029604507,8.360920150344265,4.845595324885649,-18.249922649753255,0.22984698354334798,-2.9999999999999956,-33.00293040548484,0.0,-440.655899844324,0.0
 0.32184728578103516,8.36336174649881,4.84451703594867,-23.827825590951864,0.19187243508159468,-2.9999999999999956,-60.04595163725098,0.0,-668.1756541324103,0.0
 0.3342707916292183,8.365184356072136,4.8433724331988826,-32.12890973767945,0.1546019175370453,-2.999999999999998,-116.29246799791099,0.0,-1023.2164581023745,0.0
 0.34687446383712844,8.366393169851348,4.842162555852767,-45.0251945733406,0.11679090091331493,-2.9999999999999956,-219.9395021244552,0.0,-1498.0252037181642,0.0
 0.3600589067245625,8.366993378623542,4.840888443126802,-64.77582231569949,0.096856086764528,-1.511995183944147,-319.7918694452812,0.0,-1899.6137174293397,0.0
 0.3734097852068813,8.366990173175827,4.839551134237471,-90.13733422044449,0.10347720706749923,0.4959314334064148,-280.1765983828226,0.0,-1813.389040737444,0.0
 0.38615860623844445,8.3663887442953,4.8381516684012515,-113.25590656140415,0.13548250052979172,2.5104512317691734,-163.43868054230933,0.0,-1306.5088298103024,0.0
 0.39842052585478416,8.365194282769068,4.836691084834625,-129.27621281057614,0.17226825937881077,2.9999999999999933,-84.49868287066211,0.0,-834.5372705549862,0.0
 0.4107063294263305,8.363411979384226,4.835170422754069,-139.52917378974914,0.20912567009344987,3.0000000000000044,-45.26045202680976,0.0,-539.1240090687961,0.0
 0.4231883933395646,8.361047024927881,4.833590721376066,-146.25855412810486,0.24657186183315208,2.9999999999999956,-26.07826898925089,0.0,-366.0981875169812,0.0
 0.4358675768669703,8.358104610187132,4.831953019917096,-150.90038023668325,0.2846094124153693,3.0000000000000067,-16.121460198805458,0.0,-261.49839279976226,0.0
 0.4487082722482648,8.354589925949083,4.830258357593638,-154.25820144132308,0.32313149855925277,2.9999999999999956,-10.577101503979165,0.0,-195.01884705557956,0.0
 0.46167267663208833,8.350508163000836,4.8285077736221735,-156.78650463701865,0.3620247117107232,2.9999999999999916,-7.286666497212456,0.0,-150.67797541653198,0.0
 0.4747286904065265,8.345864512129493,4.826702307219181,-158.75375835956135,0.4011927530340378,3.0000000000000084,-5.2248840679781035,0.0,-119.83388466280336,0.0
 0.4878507082812621,8.340664164122154,4.824842997601141,-160.32622073610565,0.4405588066582446,3.0,-3.8726474548310748,0.0,-97.60078230157411,0.0
 0.5010186684138089,8.334912309765926,4.822930883984534,-161.61142394635817,0.48006268705588523,3.0000000000000084,-2.9510558569895946,0.0,-81.0863064124068,0.0
 0.5142168724476837,8.328614139847904,4.82096700558584,-162.6816175627424,0.5196572991575095,3.000000000000004,-2.302196994998431,0.0,-68.5038645297967,0.0
 0.5274329663635063,8.321774845155195,4.818952401621539,-163.586971069965,0.5593055809049776,3.0000000000000084,-1.8324861283201848,0.0,-58.70735053076533,0.0
 0.540657143448693,8.3143996164749,4.816888111308111,-164.36332746958595,0.5989781121605376,3.0000000000000084,-1.484218300290755,0.0,-50.93666134876253,0.0
 0.5538815423440109,8.306493644594118,4.814775173862036,-165.0369341976577,0.6386513088464912,2.9999999999999916,-1.2205616701987012,0.0,-44.67275603455475,0.0
